IBOV;;;CDB;PETR36;CPLD26;TAEE26;ITSA24;;Média diária;Média Carteira Privada;;;2026;2028;IBOV;Média carteira pública;;;Média carteira total;;;Selic2026;Selic2028;Pre2024Primeiro;Pre2024Segundo;Ipca2026
0,004157363;;;0,000507881;0,000539888;0,001591766;0,003131887;0,000601144;;0,000523884;0,000535727;1.000.535.727;;0,000467686;0,00053111;0,004157363;0,000486713;1.000.486.713;;0,00051122;100.051.122;;0,0005129043529899600;0,0005311097392071770;0,0013731067625358000;0,0026188933897434900;0,0012272942712666600
0,012038558;;;0,00050788;0,000527464;-0,001287118;-0,003820462;0,000584598;;0,000517672;0,000524918;1.000.524.918;;0,000530993;0,000526059;0,012038558;0,000529513;1.000.529.513;;0,000527215;1.000.527.215;;0,0005129041648667360;0,0005260592375223340;0,0017283129395236000;0,0023371273137270600;0,0014828608869577300
-0,021675875;;;0,00050788;0,000557381;-0,002811271;-0,005664454;0,000291578;;0,000532631;0,000550946;1.000.550.946;;0,000525968;0,000525049;-0,021675875;0,000525692;1.000.525.692;;0,000538319;1.000.538.319;;0,0005199382188275370;0,0005250491861936230;-0,0002722072677309190;-0,0005427513248203940;0,0015839674942322800
0,001382156;;;0,000507881;0,000844021;0,00438599;0,003973681;0,000704317;;0,000675951;0,000800323;1.000.800.323;;0,000512904;0,000526059;0,001382156;0,000516851;1.000.516.851;;0,000658587;1.000.658.587;;0,0005159186750446930;0,0005260586109074340;-0,0012419928092345000;-0,0024136127624849300;-0,0039661579524748800
0,021697063;;;0,00050788;0,000869955;-0,000501892;-0,000284933;0,000647483;;0,000688917;0,000822885;1.000.822.885;;0,000512904;0,000525048;0,021697063;0,000516547;1.000.516.547;;0,000669716;1.000.669.716;;0,0005299861994342990;0,0005250484998619070;0,0007990397376615430;0,0007930341815275240;-0,0032194497439502600
0,009713087;;;0,000507881;0,000606881;-0,001549188;-0,003172101;0,000709949;;0,000557381;0,000594011;1.000.594.011;;0,000519938;0,000514949;0,009713087;0,000518442;1.000.518.442;;0,000556226;1.000.556.226;;0,0005068751831333180;0,0005149492226679720;-0,0006927849610612380;-0,0015441952195740300;0,0001857320044576140
-0,022964232;;;0,000507881;0,000580633;-0,002834787;0,00149726;0,000542574;;0,000544257;0,000571175;1.000.571.175;;0,000515919;0,000531107;-0,022964232;0,000520475;1.000.520.475;;0,000545825;1.000.545.825;;0,0005118992496982920;0,0005311073121174930;0,0004384386812400320;0,0007227268920803860;0,0001007172959924470
-0,002233605;;;0,00050788;0,000573515;-0,000679316;-0,001670261;0,000573832;;0,000540697;0,000564982;1.000.564.982;;0,000529986;0,000525048;-0,002233605;0,000528505;1.000.528.505;;0,000546743;1.000.546.743;;0,0005169232572804060;0,0005250476446943080;0,0004691641055999850;0,0011250440237260700;-0,0001856788134180150
-0,005387777;;;0,00050788;0,000498262;-0,00311239;-0,006184522;0,000547809;;0,000503071;0,000499512;1.000.499.512;;0,000506875;0,000553323;-0,005387777;0,00052081;100.052.081;;0,000510161;1.000.510.161;;0,0005199374308732110;0,0005533229459696870;0,0003639219511277290;0,0004926457820493540;0,0020271078459146400
-0,006078348;;;0,00050788;0,000545729;0,004388268;0,003228823;0,000569193;;0,000526805;0,000540809;1.000.540.809;;0,000511899;0,000525047;-0,006078348;0,000515843;1.000.515.843;;0,000528326;1.000.528.326;;0,0005289804673101110;0,0005250466221184310;0,0022892118109096900;0,0035240544456039800;0,0031287499450270000
0,023251643;;;0,00050788;0,000583132;0,003292725;0,005881654;0,000609926;;0,000545506;0,00057335;100.057.335;;0,000516923;0,000558369;0,023251643;0,000529357;1.000.529.357;;0,000551353;1.000.551.353;;0,0005340037366570030;0,0005583690302479060;0,0038601084935640800;0,0052482207234440100;0,0038642925588880900
0,006200033;;;0,00050788;0,000509263;0,000738693;0,002321203;0,002287408;;0,000508571;0,000509083;1.000.509.083;;0,000519937;0,000536152;0,006200033;0,000524802;1.000.524.802;;0,000516942;1.000.516.942;;0,0005500788361170030;0,0005361524524738790;0,0000378185553828647;-0,0005443117951461250;-0,0006394899054177980
-0,005112565;;;0,000507881;0,000570411;0,001871871;0,003116092;-0,000214095;;0,000539146;0,000562282;1.000.562.282;;0,00052898;0,000589666;-0,005112565;0,000547186;1.000.547.186;;0,000554734;1.000.554.734;;0,0005329973063808890;0,0005896658089403840;-0,0008580922666094450;-0,0025607398023050400;-0,0056779340935126900
0,018807297;;;0,000507881;0,000544288;0,006796314;0,006866072;0,000764934;;0,000526084;0,000539555;1.000.539.555;;0,000534004;0,000568457;0,018807297;0,00054434;100.054.434;;0,000541947;1.000.541.947;;0,0005510805997828190;0,0005684570294381990;0,0023630015861866400;0,0039637542374731000;0,0056946607062132300
-0,020467706;;;0,00050788;0,000434712;-0,003426311;-0,004332532;0,000485871;;0,000471296;0,000444224;1.000.444.224;;0,000550079;0,000542205;-0,020467706;0,000547717;1.000.547.717;;0,00049597;100.049.597;;0,0005671528207993520;0,0005422050594393010;-0,0007736464126524440;-0,0013995296146842600;-0,0073230573296125100
-0,023191992;;;0,000507881;0,000443535;-0,004799277;-0,006685951;0,000504943;;0,000475708;0,0004519;10.004.519;;0,000532997;0,000497785;-0,023191992;0,000522434;1.000.522.434;;0,000487167;1.000.487.167;;0,0005329940364437060;0,0004977847529682630;0,0008032756653983470;0,0005913413515925940;-0,0013458611624717800
-0,006830529;;;0,00050788;0,000634578;0,001897654;0,003570721;0,00103516;;0,000571229;0,000618107;1.000.618.107;;0,000551081;0,000525042;-0,006830529;0,000543269;1.000.543.269;;0,000580688;1.000.580.688;;0,0005289752754235310;0,0005250419984015530;0,0014251468508163300;0,0025281141911494900;0,0020970829764723200
0,00066472;;;0,00050788;0,000476163;-0,003395777;-0,003014343;0,000905264;;0,000492022;0,000480287;1.000.480.287;;0,000567153;0,000498794;0,00066472;0,000546645;1.000.546.645;;0,000513466;1.000.513.466;;0,0005400246054729440;0,0004987944362248920;0,0010724198607797600;0,0015743351038017100;0,0067085624509033500
-0,007230987;;;0,000507881;0,000554196;0,000145877;0,002128208;0,001248015;;0,000531038;0,000548175;1.000.548.175;;0,000532994;0,000519994;-0,007230987;0,000529094;1.000.529.094;;0,000538634;1.000.538.634;;0,0005560952291764890;0,0005199942661364890;0,0003766503572025140;0,0004753844038364820;-0,0009863133417606490
0,022135554;;;0,000507881;0,000584707;0,004791906;0,007741842;0,000726812;;0,000546294;0,000574719;1.000.574.719;;0,000528975;0,000530089;0,022135554;0,000529309;1.000.529.309;;0,000552014;1.000.552.014;;0,0005329908782364850;0,0005300892806911430;0,0004773718229882810;0,0001270210458592990;-0,0020745526745795000
0,055429671;;;0,000507881;0,000636301;0,000996555;0,001559333;0,00062119;;0,000572091;0,000619606;1.000.619.606;;0,000540025;0,00054725;0,055429671;0,000542192;1.000.542.192;;0,000580899;1.000.580.899;;0,0005360034907060190;0,0005472501113660670;0,0003906378520355990;-0,0000442750572227711;0,0019348476072697200
0,000718053;;;0,000507881;0,00058757;-3,06E-05;-0,000119388;0,000644661;;0,000547726;0,000577211;1.000.577.211;;0,000556095;0,000610844;0,000718053;0,00057252;100.057.252;;0,000574865;1.000.574.865;;0,0005530772652434830;0,0006108440134417960;0,0001708364559033180;-0,0000982788075733069;-0,0026466847695321300
0,00833548;;;0,000507881;0,000573119;0,000166209;-0,001939654;0,00060623;;0,0005405;0,000564638;1.000.564.638;;0,000532991;0,000573487;0,00833548;0,00054514;100.054.514;;0,000554889;1.000.554.889;;0,0005701488955147410;0,0005734874657801360;0,0010755530420375700;0,0015206512918662400;0,0026568413665186500
0,00307825;;;0,00050788;0,000672043;-0,003061566;-0,004215417;0,000433277;;0,000589962;0,000650702;1.000.650.702;;0,000536003;0,000573483;0,00307825;0,000547247;1.000.547.247;;0,000598975;1.000.598.975;;0,0005490552762781390;0,0005734832984474220;-0,0005457299233293360;-0,0013427389088425200;-0,0011655375846810100
-0,010065628;;;0,00050788;0,000596725;-0,00201159;-0,004303427;0,000263516;;0,000552303;0,000585175;1.000.585.175;;0,000553077;0,000551276;-0,010065628;0,000552537;1.000.552.537;;0,000568856;1.000.568.856;;0,0005601001079291540;0,0005512761617361010;0,0005495737533372780;0,0000497313371621790;0,0030251743307543600
-0,003861841;;;0,000507881;0,000568621;-0,000798386;-0,001593957;0,000440318;;0,000538251;0,000560725;1.000.560.725;;0,000570149;0,000578522;-0,003861841;0,000572661;1.000.572.661;;0,000566693;1.000.566.693;;0,0005560807968127240;0,0005785219648183660;-0,0003094935362782840;-0,0011280309080985700;-0,0011165935786512100
-0,009562165;;;0,00050788;0,000393795;-0,001576384;-0,002682389;0,000648612;;0,000450837;0,000408626;1.000.408.626;;0,000549055;0,000615854;-0,009562165;0,000569095;1.000.569.095;;0,00048886;100.048.886;;0,0005761610024097560;0,0006158536012810440;0,0009104944887850140;0,0019681490894063600;0,0017704365203272600
-0,004515969;;;0,000507881;0,00048256;0,00085521;0,000724782;0,000693834;;0,00049522;0,000485852;1.000.485.852;;0,0005601;0,000584563;-0,004515969;0,000567439;1.000.567.439;;0,000526645;1.000.526.645;;0,0005651116634960390;0,0005845633248844910;0,0006430100854686100;0,0008328077509263090;0,0003241622432027120
-0,019193937;;;0,000507881;0,000528162;3,06E-05;0,001071507;0,000453172;;0,000518022;0,000525526;1.000.525.526;;0,000556081;0,000583548;-0,019193937;0,000564321;1.000.564.321;;0,000544923;1.000.544.923;;0,0005620963386919100;0,0005835484746404400;0,0000954473435964447;-0,0002940496781852930;0,0010407221489978000
0,013556983;;;0,00050788;0,000584277;0,001690066;0,004101949;0,000490098;;0,000546078;0,000574345;1.000.574.345;;0,000576161;0,000556304;0,013556983;0,000570204;1.000.570.204;;0,000572275;1.000.572.275;;0,0005560697745659890;0,0005563041934992310;0,0005700862501752790;0,0001583856835019330;0,0010458655626975000
0,018637708;;;0,00050788;0,00056536;-1,65E-05;0,000660884;0,000369438;;0,00053662;0,000557887;1.000.557.887;;0,000565112;0,000556302;0,018637708;0,000562469;1.000.562.469;;0,000560178;1.000.560.178;;0,0005390010248853240;0,0005563018177510620;0,0007707814322447080;0,0006882297502762630;-0,0009079573757544510
0,004594522;;;0,00050788;0,000519576;-0,000281924;-0,001255986;0,000539192;;0,000513728;0,000518056;1.000.518.056;;0,000562096;0,000583535;0,004594522;0,000568528;1.000.568.528;;0,000543292;1.000.543.292;;0,0005480348552199860;0,0005835353996381480;0,0000387689606243632;-0,0003667768964918670;0,0003205636941385850
0,00768885;;;0,00050788;0,000537907;0,000292237;-0,001180484;0,000747216;;0,000522893;0,000534003;1.000.534.003;;0,00055607;0,000551253;0,00768885;0,000554625;1.000.554.625;;0,000544314;1.000.544.314;;0,0005420103863358990;0,0005512525102768170;-0,0001868321916568350;-0,0006382531585130880;0,0024827946685251400
0,023482765;;;0,00050788;0,000557476;0,003014508;0,002624766;0,00044248;;0,000532678;0,000551028;1.000.551.028;;0,000539001;0,00053007;0,023482765;0,000536322;1.000.536.322;;0,000543675;1.000.543.675;;0,0005289596664276530;0,0005300696379952230;0,0000314024537701589;-0,0004002236534301860;-0,0014121225287854900
-0,032571261;;;0,000507881;0,000495212;-0,002916518;-0,004791788;0,000336207;;0,000501547;0,000496859;1.000.496.859;;0,000548035;0,000561336;-0,032571261;0,000552025;1.000.552.025;;0,000524442;1.000.524.442;;0,0005209291279013330;0,0005613355575013050;0,0007523011525803070;0,0012916617419050100;-0,0025112274867524600
-0,01198183;;;0,000507881;0,000508148;0,001131051;0,002091991;0,000553944;;0,000508014;0,000508113;1.000.508.113;;0,00054201;0,000525025;-0,01198183;0,000536915;1.000.536.915;;0,000522514;1.000.522.514;;0,0005159101457283110;0,0005250253445558010;0,0004375176408941340;0,0005081066676690930;0,0020782247536197800
-0,016226394;;;0,00050788;0,000510343;-0,002901386;-0,00447679;0,000492727;;0,000509111;0,000510023;1.000.510.023;;0,00052896;0,000529059;-0,016226394;0,000528989;1.000.528.989;;0,000519506;1.000.519.506;;0,0005149062675347700;0,0005290589876322800;0,0010167352709867500;0,0019723338517325400;0,0010758238136399600
0,016587944;;;0,000507881;0,000582958;0,002188592;0,001698633;0,000738749;;0,000545419;0,000573198;1.000.573.198;;0,000520929;0,000513931;0,016587944;0,00051883;100.051.883;;0,000546014;1.000.546.014;;0,0005149062881794640;0,0005139310287908660;0,0004811687543593860;0,0006231027851212390;0,0076903963225246100
-0,000898844;;;0,00050788;0,000563409;0,001497392;0,000572141;0,00059828;;0,000535644;0,00055619;100.055.619;;0,00051591;0,000513931;-0,000898844;0,000515316;1.000.515.316;;0,000535753;1.000.535.753;;0,0005078799721232340;0,0005139309693102350;-0,0000842721949680714;-0,0006273251156643550;-0,0007243339210198340
0,013132618;;;0,00050788;0,000604737;0,006740621;0,008116012;0,000666948;;0,000556308;0,000592145;1.000.592.145;;0,000514906;0,000530067;0,013132618;0,000519454;1.000.519.454;;0,0005558;10.005.558;;0,0005159099425784570;0,0005300668082674270;0,0008437230156541480;0,0013506215715032500;0,0009932110018167120
0,007671329;;;0,000507881;0,000600329;-0,000903666;-0,000376574;0,000583777;;0,000554105;0,00058831;100.058.831;;0,000514906;0,000545193;0,007671329;0,000523992;1.000.523.992;;0,000556151;1.000.556.151;;0,0005108912357768220;0,0005451934509478540;-0,0004727128154898630;-0,0019147282052309900;-0,0007210582917081830
-0,000173099;;;0,000507881;0,000553182;-0,003066184;-0,003916789;0,000557349;;0,000530532;0,000547293;1.000.547.293;;0,00050788;0,000530065;-0,000173099;0,000514536;1.000.514.536;;0,000530914;1.000.530.914;;0,0005118948573033370;0,0005300654397415890;0,0002877517017932770;-0,0001998948829697170;-0,0060470752939506700
0,01061774;;;0,000507881;0,000848385;-0,001594403;-0,000951048;0,000552958;;0,000678133;0,00080412;100.080.412;;0,00051591;0,000545191;0,01061774;0,000524694;1.000.524.694;;0,000664407;1.000.664.407;;0,0005279545810337310;0,0005451912332288050;0,0005381652519586540;0,0004994416925649420;0,0000031024298229640
-0,023773731;;;0,000507881;0,000742408;-0,006211485;-0,007578674;0,000478281;;0,000625145;0,00071192;100.071.192;;0,000510891;0,000497796;-0,023773731;0,000506963;1.000.506.963;;0,000609441;1.000.609.441;;0,0005058725061319860;0,0004977962191992080;-0,0051993501973415300;-0,0114484308968357000;-0,0131511592193069000
0,00705551;;;0,000507881;0,000818342;-0,000973475;0,000150586;0,000479069;;0,000663111;0,000777982;1.000.777.982;;0,000511895;0,000471578;0,00705551;0,0004998;10.004.998;;0,000638891;1.000.638.891;;0,0005048689578949120;0,0004715782707178940;-0,0023498193946907100;-0,0044731291223355500;-0,0062435159860417300
-0,022165856;;;0,00050788;0,000563272;-0,002684526;-0,001415107;0,000528509;;0,000535576;0,000556071;1.000.556.071;;0,000527955;0,000487712;-0,022165856;0,000515882;1.000.515.882;;0,000535977;1.000.535.977;;0,0005048688234644320;0,0004877116505158270;0,0021900809646178800;0,0039153581202146200;0,0123092399969630000
-0,033486185;;;0,00050788;0,001118212;-0,015640148;-0,020809117;0,000130387;;0,000813046;0,001038869;1.001.038.869;;0,000505873;0,000466534;-0,033486185;0,000494071;1.000.494.071;;0,00076647;100.076.647;;0,0005118948606308840;0,0004665339449888420;-0,0026719292810026500;-0,0049687745753699200;-0,0013875216800261300
0,022592299;;;0,000507881;5,88E-05;-0,001289014;-0,001820558;0,000457666;;0,000283346;0,000117191;1.000.117.191;;0,000504869;0,000497795;0,022592299;0,000502747;1.000.502.747;;0,000309969;1.000.309.969;;0,0005189207778402100;0,0004977951591726070;-0,0001461393004331260;-0,0019299366935308900;-0,0066468263281918200
0,008112829;;;0,00050788;0,000618747;0,009243904;0,008669214;0,000711578;;0,000563313;0,000604334;1.000.604.334;;0,000504869;0,000524016;0,008112829;0,000510613;1.000.510.613;;0,000557474;1.000.557.474;;0,0005108911734727640;0,0005240159153775500;-0,0013698439737762600;-0,0014822434147341000;0,0131022250785220000
-0,025852142;;;0,00050788;0,000381399;-0,006041484;-0,007305524;0,000530365;;0,00044464;0,000397842;1.000.397.842;;0,000511895;0,000540151;-0,025852142;0,000520372;1.000.520.372;;0,000459107;1.000.459.107;;0,0005088837302308870;0,0005401511972389580;0,0012012467223899700;0,0022171807513516700;-0,0062969159105184900
-0,004846034;;;0,000507881;0,000486624;-0,002128055;-0,000690473;0,000515776;;0,000497252;0,000489387;1.000.489.387;;0,000518921;0,000493762;-0,004846034;0,000511373;1.000.511.373;;0,00050038;100.050.038;;0,0005149058410838310;0,0004937617732656700;-0,0006179928944050590;-0,0014516691073199100;0,0003817737458575360
-0,007640847;;;0,00050788;0,000561007;-0,002698584;-0,00686278;0,000520619;;0,000534444;0,000554101;1.000.554.101;;0,000510891;0,000445356;-0,007640847;0,000491231;1.000.491.231;;0,000522666;1.000.522.666;;0,0005088836559626660;0,0004453557685842010;-0,0014807123128438800;-0,0030573561999500500;-0,0086992426872870800
0,008097224;;;0,00050788;0,000603698;0,000759845;0,001907596;0,000615424;;0,000555789;0,000591242;1.000.591.242;;0,000508884;0,000524016;0,008097224;0,000513423;1.000.513.423;;0,000552333;1.000.552.333;;0,0005108910635827930;0,0005240162264822310;0,0032109766123613800;0,0048261693590735900;0,0028431502483418300
-0,006504892;;;0,00050788;0,000513321;-0,006660862;-0,007105283;0,000503165;;0,0005106;0,000512613;1.000.512.613;;0,000514906;0,000497795;-0,006504892;0,000509773;1.000.509.773;;0,000511193;1.000.511.193;;0,0005118947575676560;0,0004977949718404620;-0,0010748150008667200;-0,0022678215947167100;-0,0009754470536780220
-0,001743097;;;0,00050788;0,000382761;-0,004558427;-0,00347062;0,000482523;;0,00044532;0,000399026;1.000.399.026;;0,000508884;0,000513931;-0,001743097;0,000510398;1.000.510.398;;0,000454712;1.000.454.712;;0,0005118947675549370;0,0005139311695104210;0,0023830990831158300;0,0031237555587520800;-0,0030646344958786600
0,027427991;;;0,000507881;0,000635022;0,006680072;0,009619415;0,00072562;;0,000571452;0,000618494;1.000.618.494;;0,000510891;0,000446361;0,027427991;0,000491532;1.000.491.532;;0,000555013;1.000.555.013;;0,0004536814233416420;0,0004463610212454560;0,0037371707639234000;0,0064217706978579700;0,0028750157967902100
-0,025524729;;;0,000507881;0,000460868;-0,006744313;-0,008222282;0,000480065;;0,000484374;0,00046698;100.046.698;;0,000511895;0,000477623;-0,025524729;0,000501613;1.000.501.613;;0,000484296;1.000.484.296;;0,0004697381383155470;0,0004776228409722590;0,0010358385075471900;0,0023910568835850500;0,0074252591122451300
-0,001768451;;;0,00050788;0,000642001;0,003173419;0,005981065;0,000663679;;0,000574941;0,000624565;1.000.624.565;;0,000511895;0,000492751;-0,001768451;0,000506152;1.000.506.152;;0,000565358;1.000.565.358;;0,0005118951167247040;0,0004927510668715540;-0,0000689103935940932;-0,0005356888719305030;0,0011132410010413000
0,019540653;;;0,000507881;0,000704024;0,012965482;0,016226435;0,000793495;;0,000605952;0,000678525;1.000.678.525;;0,000453681;0,000518975;0,019540653;0,000473269;1.000.473.269;;0,000575897;1.000.575.897;;0,0005179177259724920;0,0005189747513159310;0,0019764330610245300;0,0027810998211451500;0,0049790249982039500
0,014146555;;;0,00050788;0,000619233;0,005200741;0,010130075;0,000719486;;0,000563557;0,000604757;1.000.604.757;;0,000469738;0,000487708;0,014146555;0,000475129;1.000.475.129;;0,000539943;1.000.539.943;;0,0005179175576937190;0,0004877079429694390;-0,0009812640082571160;-0,0018333478416854400;-0,0009821686657113900
-0,013806528;;;0,000507881;0,000613235;-0,003125093;-0,004574841;0,000503491;;0,000560558;0,000599539;1.000.599.539;;0,000511895;0,000436268;-0,013806528;0,000489207;1.000.489.207;;0,000544373;1.000.544.373;;0,0005118949190209000;0,0004362676119794010;0,0003805489010374660;-0,0000892085996947607;-0,0006284592481511730
0,008978169;;;0,00050788;0,000717946;0,003596278;0,003513284;0,000700837;;0,000612913;0,000690637;1.000.690.637;;0,000517918;0,00044635;0,008978169;0,000496447;1.000.496.447;;0,000593542;1.000.593.542;;0,0005118949778041890;0,0004463495283076830;0,0019849173648485000;0,0028426443396504000;-0,0023597607862548400
-0,022503778;;;0,00050788;0,000561769;-0,004969853;-0,006298287;0,000462314;;0,000534825;0,000554764;1.000.554.764;;0,000517918;0,000398934;-0,022503778;0,000482223;1.000.482.223;;0,000518493;1.000.518.493;;0,0005149061546171060;0,0003989341372166430;0,0006816636603219260;0,0001486816212611690;-0,0016601084063271900
0,007175855;;;0,00050788;0,000579663;-0,001765222;-0,005720473;0,00055153;;0,000543772;0,000570331;1.000.570.331;;0,000511895;0,00043625;0,007175855;0,000489202;1.000.489.202;;0,000529766;1.000.529.766;;0,0005118949154392860;0,0004362502757907100;0,0007248182816346520;0,0004362103455865200;0,0043884736926005300
-0,010167981;;;0,00050788;0,000547451;0,002181935;0,001639653;0,000555447;;0,000527665;0,000542306;1.000.542.306;;0,000511895;0,000399923;-0,010167981;0,000478304;1.000.478.304;;0,000510305;1.000.510.305;;0,0005118948919016730;0,0003999233968275450;-0,0010932737496048800;-0,0028127315130314800;-0,0037749001814317600
-0,016667635;;;0,00050788;0,000630824;-0,000842069;-0,002166342;0,000552529;;0,000569352;0,000614842;1.000.614.842;;0,000514906;0,000493753;-0,016667635;0,00050856;100.050.856;;0,000561701;1.000.561.701;;0,0005058725225121670;0,0004937532659266130;-0,0002963024630677560;-0,0020748278138732700;-0,0047950768461826500
0,002503689;;;0,00050788;0,000572641;-0,004140909;-0,006188241;0,000539386;;0,00054026;0,000564222;1.000.564.222;;0,000511895;0,000421101;0,002503689;0,000484657;1.000.484.657;;0,000524439;1.000.524.439;;0,0005118949642034760;0,0004211005748758720;0,0004613282938181500;-0,0007499911441006480;-0,0075113392030383800
-0,020211819;;;0,000507881;0,00044398;-0,006310843;-0,008006828;0,000488392;;0,00047593;0,000452287;1.000.452.287;;0,000511895;0,000421093;-0,020211819;0,000484654;1.000.484.654;;0,000468471;1.000.468.471;;0,0005118948602896270;0,0004210929585138170;0,0021914086814282600;0,0037025368378445600;0,0045636828256248800
-0,017172506;;;0,00050788;0,000547284;-0,002991928;-0,004093005;0,000488517;;0,000527582;0,000542162;1.000.542.162;;0,000505873;0,000426132;-0,017172506;0,00048195;100.048.195;;0,000512056;1.000.512.056;;0,0005118948623033450;0,0004261316735352390;0,0000008020889509085;-0,0009584638797322880;-0,0012844932076124900
0,001962118;;;0,000507881;0,00049553;-0,00146652;0,000363556;0,000494841;;0,000501706;0,000497136;1.000.497.136;;0,000511895;0,00037465;0,001962118;0,000470721;1.000.470.721;;0,000483929;1.000.483.929;;0,0004697389286461740;0,0003746495551845810;0,0005426190331601330;0,0009070809732244250;-0,0029978532722623700
-2,01E-05;;;0,00050788;0,000635761;-0,000251793;0,001631444;0,000500381;;0,000571821;0,000619137;1.000.619.137;;0,000511895;0,000375641;-2,01E-05;0,000471019;1.000.471.019;;0,000545078;1.000.545.078;;0,0005058725139557620;0,0003756412787045440;0,0016935915484047900;0,0041654203738584300;0,0018022233745209300
-0,008463697;;;0,000507881;0,000477928;-0,004405255;-0,004184906;0,000320293;;0,000492904;0,000481822;1.000.481.822;;0,000511895;0,000416007;-0,008463697;0,000483129;1.000.483.129;;0,000482475;1.000.482.475;;0,0005149062282243470;0,0004160074310320940;0,0007350936343507090;0,0014833385268468700;0,0079912638947628100
0,018281209;;;0,00050788;0,000433955;0,000498411;0,001164102;0,000604379;;0,000470917;0,000443565;1.000.443.565;;0,000469739;0,000499803;0,018281209;0,000478758;1.000.478.758;;0,000461162;1.000.461.162;;0,0005189211925554050;0,0004998025126659280;0,0015436845798442300;0,0026871990338947800;-0,0036790261069954700
0,020301403;;;0,00050788;0,000613896;0,007518079;0,007145967;0,000738086;;0,000560888;0,000600114;1.000.600.114;;0,000505873;0,00050889;0,020301403;0,000506778;1.000.506.778;;0,000553446;1.000.553.446;;0,0005369883868868290;0,0005088898018987680;0,0018294793435795600;0,0033012202607783800;0,0042017202854781000
0,005337342;;;0,00050788;0,000580302;0,002672511;-0,001234434;0,000791057;;0,000544091;0,000570888;1.000.570.888;;0,000514906;0,000509899;0,005337342;0,000513404;1.000.513.404;;0,000542146;1.000.542.146;;0,0005249429026391980;0,0005098993064217890;0,0001128447507330620;-0,0009223871494427600;0,0003004318708143070
0,001074125;;;0,00050788;0,000587501;0,000597328;0,004431255;0,000563308;;0,00054769;0,00057715;100.057.715;;0,000518921;0,000504851;0,001074125;0,0005147;10.005.147;;0,000545925;1.000.545.925;;0,0005299611375543490;0,0005048509760206640;0,0008749205010325500;0,0010724023453178000;0,0017457357744434100
0,019963794;;;0,00050788;0,000613151;0,00489973;0,005013857;0,000570527;;0,000560516;0,000599466;1.000.599.466;;0,000536988;0,000509899;0,019963794;0,000528862;1.000.528.862;;0,000564164;1.000.564.164;;0,0005088836316784350;0,0005098993028507130;0,0014872163044193200;0,0028312496125123400;0,0020893583265145700
-0,008746674;;;0,000507881;0,000504764;-0,001586224;-2,93E-05;0,000587317;;0,000506323;0,00050517;100.050.517;;0,000524943;0,000525045;-0,008746674;0,000524973;1.000.524.973;;0,000515072;1.000.515.072;;0,0005399972838634720;0,0005250447565168550;0,0007510742137020010;0,0010719385822008500;0,0047870898171492700
-0,001480237;;;0,000507881;0,000537809;0,000111353;0,001656166;0,000682952;;0,000522845;0,000533918;1.000.533.918;;0,000529961;0,000514948;-0,001480237;0,000525457;1.000.525.457;;0,000529688;1.000.529.688;;0,0005118945563752940;0,0005149477051663030;0,0004987163096293750;0,0004853752901084190;-0,0050527452008225700
0,015279561;;;0,00050788;0,000563915;0,010627906;0,011616237;0,000873234;;0,000535897;0,00055663;100.055.663;;0,000508884;0,000530093;0,015279561;0,000515246;1.000.515.246;;0,000535938;1.000.535.938;;0,0005339743432967260;0,0005300925266215110;-0,0003715113750560500;-0,0019796717783433600;-0,0023318888923527800
-0,004567687;;;0,000507881;0,000510464;-0,000970648;0,000191264;0,00046391;;0,000509172;0,000510128;1.000.510.128;;0,000539997;0,000530092;-0,004567687;0,000537026;1.000.537.026;;0,000523577;1.000.523.577;;0,0005149051648099530;0,0005300921454711980;-0,0009462973886289860;-0,0026649328722201600;-0,0033372705626487700
-0,030593286;;;0,00050788;0,000546211;0,000466203;0,000462574;0,000572462;;0,000527045;0,000541228;1.000.541.228;;0,000511895;0,000679515;-0,030593286;0,000562181;1.000.562.181;;0,000551704;1.000.551.704;;0,0005530417765734580;0,0006795151484411800;-0,0004298173003801550;-0,0010905941480230400;0,0030976253629050300
-0,020771642;;;0,00050788;0,00045999;-0,007267547;-0,010077651;0,000259406;;0,000483935;0,000466216;1.000.466.216;;0,000533974;0,000663335;-0,020771642;0,000572782;1.000.572.782;;0,000519499;1.000.519.499;;0,0005269474834219210;0,0006633346470645830;0,0010788077934982200;0,0021278365238704400;0,0023535515812240200
0,011222445;;;0,000507881;0,000517394;-0,0051329;-0,010592274;0,000400684;;0,000512637;0,000516157;1.000.516.157;;0,000514905;0,000556326;0,011222445;0,000527331;1.000.527.331;;0,000521744;1.000.521.744;;0,0005309611676123070;0,0005563258903635390;0,0013058376024959500;0,0027259240563436000;0,0000436551863921569
0,021889162;;;0,000507881;0,000529766;-0,000859111;-0,004929989;0,000628943;;0,000518824;0,000526921;1.000.526.921;;0,000553042;0,000518982;0,021889162;0,000542824;1.000.542.824;;0,000534872;1.000.534.872;;0,0004837958833883490;0,0005189815916951640;0,0007442740487985190;0,0015491942641136700;0,0040628731965737600
0,012281745;;;0,000507881;0,000641651;0,003037425;0,004126827;0,001226595;;0,000574766;0,000624261;1.000.624.261;;0,000526947;0,000514945;0,012281745;0,000523347;1.000.523.347;;0,000573804;1.000.573.804;;0,0004958375548681700;0,0005149446232803750;0,0003609442853801500;0,0007284336228917720;0,0038197334260835600
